,country,continent,year,lifeExp,pop,gdpPercap,cluster
1675,Latvia,FSU,1976,69.41,2476760,7350.82488,0
1676,Latvia,FSU,1977,69.45,2491407,7488.923552,0
1677,Latvia,FSU,1978,69.35,2504508,7635.76512,0
1678,Latvia,FSU,1979,68.87,2514167,8000.758563,0
1679,Latvia,FSU,1980,69.19,2524543,8278.288323,0
1680,Latvia,FSU,1981,69.13,2536976,8578.012786,0
1681,Latvia,FSU,1982,69.71,2552229,8728.455352,0
1682,Latvia,FSU,1983,69.47,2569826,9127.299087,0
1683,Latvia,FSU,1984,69.51,2587996,9596.890615,0
1684,Latvia,FSU,1985,69.63,2606405,9502.493873,0
1685,Latvia,FSU,1986,71.01,2626695,9893.284982,0
1686,Latvia,FSU,1987,71.05,2648965,10063.52646,0
1687,Latvia,FSU,1988,70.99,2664068,10512.99302,0
1688,Latvia,FSU,1989,70.46,2667309,11044.47612,0
1689,Latvia,FSU,1990,69.51,2663590,10217.78407,0
1690,Latvia,FSU,1991,69.24,2651308,8960.019583,0
1691,Latvia,FSU,1992,68.57,2615869,6151.514963,0
1692,Latvia,FSU,1993,66.78,2565708,5948.957499,0
1693,Latvia,FSU,1994,65.53,2523532,6169.897953,0
1694,Latvia,FSU,1995,66.33,2488008,6191.799537,0
1695,Latvia,FSU,1996,68.93,2460277,6488.442082,0
1696,Latvia,FSU,1997,69.56,2435967,7143.441635,0
1697,Latvia,FSU,1998,69.2,2413173,7604.973664,0
1698,Latvia,FSU,1999,69.99,2393657,8028.968025,0
1699,Latvia,FSU,2000,70.56,2376178,8649.224406,0
1700,Latvia,FSU,2001,70.32,2358232,9396.422979,0
1701,Latvia,FSU,2002,70.68,2340205,10094.47045,0
1702,Latvia,FSU,2003,71.17,2322943,10879.76673,0
1703,Latvia,FSU,2004,71.51,2306306,11888.05426,0
1704,Latvia,FSU,2005,71.25,2290237,13218.0,0
1705,Latvia,FSU,2007,72.674,2259810,16539.4535,0
1706,Lebanon,Asia,1952,55.928,1439529,4834.804067,2
1707,Lebanon,Asia,1957,59.489,1647412,6089.786934,2
1708,Lebanon,Asia,1962,62.094,1886848,5714.560611,2
1709,Lebanon,Asia,1967,63.87,2186894,6006.983042,2
1710,Lebanon,Asia,1972,65.421,2680018,7486.384341,0
1711,Lebanon,Asia,1977,66.099,3115787,8659.696836,0
1712,Lebanon,Asia,1982,66.983,3086876,7640.519521,0
1713,Lebanon,Asia,1987,67.926,3089353,5377.091329,0
1714,Lebanon,Asia,1992,69.292,3219994,6890.806854,0
1715,Lebanon,Asia,1997,70.265,3430388,8754.96385,0
1716,Lebanon,Asia,2002,71.028,3677780,9313.93883,0
1717,Lebanon,Asia,2007,71.993,3921278,10461.05868,0
1718,Lesotho,Africa,1952,42.138,748747,298.8462121,2
1719,Lesotho,Africa,1957,45.047,813338,335.9971151,2
1720,Lesotho,Africa,1962,47.747,893143,411.8006266,2
1721,Lesotho,Africa,1967,48.492,996380,498.6390265,2
1722,Lesotho,Africa,1972,49.767,1116779,496.5815922,2
1723,Lesotho,Africa,1977,52.208,1251524,745.3695408,2
1724,Lesotho,Africa,1982,55.078,1411807,797.2631074,2
1725,Lesotho,Africa,1987,57.18,1599200,773.9932141,2
1726,Lesotho,Africa,1992,59.685,1803195,977.4862725,2
1727,Lesotho,Africa,1997,55.558,1982823,1186.147994,2
1728,Lesotho,Africa,2002,44.593,2046772,1275.184575,2
1729,Lesotho,Africa,2007,42.592,2012649,1569.331442,2
1730,Liberia,Africa,1952,38.48,863308,575.5729961,2
1731,Liberia,Africa,1957,39.486,975950,620.9699901,2
1732,Liberia,Africa,1962,40.502,1112796,634.1951625,2
1733,Liberia,Africa,1967,41.536,1279406,713.6036483,2
1734,Liberia,Africa,1972,42.614,1482628,803.0054535,2
1735,Liberia,Africa,1977,43.764,1703617,640.3224383,2
1736,Liberia,Africa,1982,44.852,1956875,572.1995694,2
1737,Liberia,Africa,1987,46.027,2269414,506.1138573,2
1738,Liberia,Africa,1992,40.802,1912974,636.6229191,2
1739,Liberia,Africa,1997,42.221,2200725,609.1739508,2
1740,Liberia,Africa,2002,43.753,2814651,531.4823679,2
1741,Liberia,Africa,2007,45.678,3193942,414.5073415,2
1742,Libya,Africa,1950,42.723,961305,2084.283473,2
1743,Libya,Africa,1952,42.723,1019729,2387.54806,2
1744,Libya,Africa,1957,45.289,1201578,3448.284395,2
1745,Libya,Africa,1962,47.808,1441863,6757.030816,2
1746,Libya,Africa,1967,50.227,1759224,18772.75169,2
1747,Libya,Africa,1972,52.773,2183877,21011.49721,2
1748,Libya,Africa,1977,57.442,2721783,21951.21176,0
1749,Libya,Africa,1982,62.155,3344074,17364.27538,0
1750,Libya,Africa,1987,66.234,3799845,11770.5898,0
1751,Libya,Africa,1992,68.755,4364501,9640.138501,0
1752,Libya,Africa,1997,71.555,4759670,9467.446056,0
1753,Libya,Africa,2002,72.737,5368585,9534.677467,0
1754,Libya,Africa,2007,73.952,6036914,12057.49928,0
1755,Lithuania,FSU,1973,71.61,3245551,11523.45902,0
1756,Lithuania,FSU,1990,71.37,3694836,13148.25839,0
1757,Lithuania,FSU,1991,70.54,3702136,12374.35926,0
1758,Lithuania,FSU,1992,70.4,3700278,9743.510738,0
1759,Lithuania,FSU,1993,69.01,3689004,8190.015322,0
1760,Lithuania,FSU,1994,68.58,3679636,7406.201416,0
1761,Lithuania,FSU,1995,69.02,3673577,7804.174479,0
1762,Lithuania,FSU,1996,70.14,3668316,8182.689266,0
1763,Lithuania,FSU,1997,70.98,3664372,8764.901122,0
1764,Lithuania,FSU,1998,71.31,3661168,9412.969278,0
1765,Lithuania,FSU,1999,71.69,3658454,9259.81304,0
1766,Lithuania,FSU,2000,72.14,3654387,9631.652985,0
1767,Lithuania,FSU,2001,71.74,3645747,10272.36554,0
1768,Lithuania,FSU,2002,71.93,3633232,11008.67662,0
1769,Lithuania,FSU,2003,72.18,3620094,12120.3462,0
1770,Lithuania,FSU,2004,72.14,3607899,13049.47815,0
1771,Lithuania,FSU,2005,71.56,3596617,14085.0,0
1772,Lithuania,FSU,2007,72.962,3575439,16666.50874,0
1773,Luxembourg,Europe,1950,65.7472,295587,14554.95629,0
1774,Luxembourg,Europe,1952,65.92,299263,14326.13779,0
1775,Luxembourg,Europe,1957,67.47,308453,16545.86334,0
1776,Luxembourg,Europe,1960,69.07,313969,17086.72171,0
1777,Luxembourg,Europe,1961,69.57,316845,17621.05133,0
1778,Luxembourg,Europe,1962,68.67,320750,17713.69998,0
1779,Luxembourg,Europe,1963,68.89,324100,17788.60394,0
1780,Luxembourg,Europe,1964,69.07,327750,19273.35177,0
1781,Luxembourg,Europe,1965,69.4,331500,19349.15509,0
1782,Luxembourg,Europe,1966,69.31,333895,19340.04205,0
1783,Luxembourg,Europe,1967,69.69,335012,19163.00329,0
1784,Luxembourg,Europe,1968,70.28,335867,19989.64977,0
1785,Luxembourg,Europe,1969,69.84,337500,22105.34353,0
1786,Luxembourg,Europe,1970,69.58,339174,22298.67123,0
1787,Luxembourg,Europe,1971,69.47,342400,22667.93419,0
1788,Luxembourg,Europe,1972,70.71,346600,23883.19799,0
1789,Luxembourg,Europe,1973,70.47,350450,25579.14322,0
1790,Luxembourg,Europe,1974,70.55,355050,26441.81023,0
1791,Luxembourg,Europe,1975,70.52,358950,24454.52122,0
1792,Luxembourg,Europe,1976,70.47,360750,24917.28779,0
1793,Luxembourg,Europe,1977,71.76,361450,25282.32839,0
1794,Luxembourg,Europe,1978,71.71,362100,26202.0136,0
1795,Luxembourg,Europe,1979,72.41,363000,26887.08062,0
1796,Luxembourg,Europe,1980,72.59,364400,27021.64537,0
1797,Luxembourg,Europe,1981,72.38,365400,26826.65989,0
1798,Luxembourg,Europe,1982,72.47,365718,27078.42115,0
1799,Luxembourg,Europe,1983,73.35,365885,27876.96353,0
1800,Luxembourg,Europe,1984,73.11,366272,29606.07112,0
1801,Luxembourg,Europe,1985,73.68,367169,30435.46678,0
1802,Luxembourg,Europe,1986,74.61,369019,33355.97899,0
1803,Luxembourg,Europe,1987,74.15,371660,34518.86801,0
1804,Luxembourg,Europe,1988,74.75,375624,37373.59064,0
1805,Luxembourg,Europe,1989,74.68,377621,40736.66326,0
1806,Luxembourg,Europe,1990,75.4,382966,42467.63837,0
1807,Luxembourg,Europe,1991,75.47,387152,45750.52091,0
1808,Luxembourg,Europe,1992,75.17,392552,45854.3599,0
1809,Luxembourg,Europe,1993,75.75,398084,47055.53084,0
1810,Luxembourg,Europe,1994,76.37,403756,48284.01468,0
1811,Luxembourg,Europe,1995,76.48,409704,48165.2586,0
1812,Luxembourg,Europe,1996,76.5,415566,49005.58853,0
1813,Luxembourg,Europe,1997,76.82,421014,52622.89589,0
1814,Luxembourg,Europe,1998,77.01,426495,55788.95866,0
1815,Luxembourg,Europe,1999,77.68,432527,59349.52097,0
1816,Luxembourg,Europe,2000,77.83,438777,63924.1627,0
1817,Luxembourg,Europe,2001,77.96,444779,63932.8448,0
1818,Luxembourg,Europe,2002,78.09,450786,64421.03482,0
1819,Luxembourg,Europe,2003,77.96,456764,65308.34204,0
1820,Luxembourg,Europe,2004,79.27,462690,67283.43435,0
1821,Luxembourg,Europe,2005,79.57,468571,70014.0,0
1822,"Macao, China",Asia,1972,66.42,261202,9344.183089,0
1823,"Macao, China",Asia,1977,69.43,249116,12941.18511,0
1824,"Macao, China",Asia,1982,74.03,270811,15856.61506,0
1825,"Macao, China",Asia,1987,76.04,322983,18701.7828,0
1826,"Macao, China",Asia,1992,77.3,375382,22917.23203,0
1827,"Macao, China",Asia,1997,78.809,417129,23790.48933,0
1828,"Macao, China",Asia,2002,79.982,437794,24755.47297,0
1829,"Macao, China",Asia,2007,80.718,456989,54589.82024,0
1830,Madagascar,Africa,1952,36.681,4762912,1443.011715,2
1831,Madagascar,Africa,1957,38.865,5181679,1589.20275,2
1832,Madagascar,Africa,1962,40.848,5703324,1643.38711,2
1833,Madagascar,Africa,1967,42.881,6334556,1634.047282,2
1834,Madagascar,Africa,1972,44.851,7082430,1748.562982,2
1835,Madagascar,Africa,1977,46.881,8007166,1544.228586,2
1836,Madagascar,Africa,1982,48.969,9171477,1302.878658,2
1837,Madagascar,Africa,1987,49.35,10568642,1155.441948,2
1838,Madagascar,Africa,1992,52.214,12210395,1040.67619,2
1839,Madagascar,Africa,1997,54.978,14165114,986.2958956,2
1840,Madagascar,Africa,2002,57.286,16473477,894.6370822,2
1841,Madagascar,Africa,2007,59.443,19167654,1044.770126,2
1842,Malawi,Africa,1952,36.256,2917802,369.1650802,2
1843,Malawi,Africa,1957,37.207,3221238,416.3698064,2
1844,Malawi,Africa,1962,38.41,3628608,427.9010856,2
1845,Malawi,Africa,1967,39.487,4147252,495.5147806,2
1846,Malawi,Africa,1972,41.766,4730997,584.6219709,2
1847,Malawi,Africa,1977,43.767,5637246,663.2236766,2
1848,Malawi,Africa,1982,45.642,6502825,632.8039209,2
1849,Malawi,Africa,1987,47.457,7824747,635.5173634,2
1850,Malawi,Africa,1992,49.42,10014249,563.2000145,2
1851,Malawi,Africa,1997,47.495,10419991,692.2758103,2
1852,Malawi,Africa,2002,45.009,11824495,665.4231186,2
1853,Malawi,Africa,2007,48.303,13327079,759.3499101,2
1854,Malaysia,Asia,1952,48.463,6748378,1831.132894,2
1855,Malaysia,Asia,1957,52.102,7739235,1810.066992,2
1856,Malaysia,Asia,1962,55.737,8906385,2036.884944,2
1857,Malaysia,Asia,1967,59.371,10154878,2277.742396,2
1858,Malaysia,Asia,1972,63.01,11441462,2849.09478,2
1859,Malaysia,Asia,1977,65.256,12845381,3827.921571,2
1860,Malaysia,Asia,1982,68.0,14441916,4920.355951,0
1861,Malaysia,Asia,1987,69.5,16331785,5249.802653,0
1862,Malaysia,Asia,1992,70.693,18319502,7277.912802,0
1863,Malaysia,Asia,1997,71.938,20476091,10132.90964,0
1864,Malaysia,Asia,2002,73.044,22662365,10206.97794,0
1865,Malaysia,Asia,2007,74.241,24821286,12451.6558,0
1866,Maldives,Asia,1972,51.44,122681,719.3213789,2
1867,Maldives,Asia,1977,54.58,140721,698.0381402,2
1868,Maldives,Asia,1982,57.137,164210,985.4992676,2
1869,Maldives,Asia,1987,59.637,194783,1674.197279,2
1870,Maldives,Asia,1992,60.989,232026,2261.799787,2
1871,Maldives,Asia,1997,63.413,274366,2945.765301,2
1872,Maldives,Asia,2002,65.584,320165,3643.831807,2
1873,Maldives,Asia,2007,68.464,369031,5166.82166,0
1874,Mali,Africa,1952,33.685,3838168,452.3369807,2
1875,Mali,Africa,1957,35.307,4241884,490.3821867,2
1876,Mali,Africa,1962,36.936,4690372,496.1743428,2
1877,Mali,Africa,1967,38.487,5212416,545.0098873,2
1878,Mali,Africa,1972,39.977,5828158,581.3688761,2
1879,Mali,Africa,1977,41.714,6491649,686.3952693,2
1880,Mali,Africa,1982,43.916,6998256,618.0140641,2
1881,Mali,Africa,1987,46.364,7634008,684.1715576,2
1882,Mali,Africa,1992,48.388,8416215,739.014375,2
1883,Mali,Africa,1997,49.903,9384984,790.2579846,2
1884,Mali,Africa,2002,51.818,10580176,951.4097518,2
1885,Mali,Africa,2007,54.467,12031795,1042.581557,2
1886,Malta,Europe,1962,68.896,329011,2250.881414,0
1887,Malta,Europe,1967,69.456,318573,2878.912966,0
1888,Malta,Europe,1972,70.648,319430,4129.491285,0
1889,Malta,Europe,1977,72.167,332066,7348.855744,0
1890,Malta,Europe,1982,73.547,360222,9683.25022,0
1891,Malta,Europe,1987,75.039,349047,11105.42748,0
1892,Malta,Europe,1992,76.274,365897,14745.5202,0
1893,Malta,Europe,1997,77.402,382953,18048.17488,0
1894,Malta,Europe,2002,78.617,393515,20162.82658,0
1895,Malta,Europe,2007,79.44,401880,21711.72686,0
1896,Martinique,Americas,2002,78.783,422277,13561.80991,0
1897,Mauritania,Africa,1952,40.543,1022556,743.1159097,2
1898,Mauritania,Africa,1957,42.338,1076852,846.1202613,2
1899,Mauritania,Africa,1962,44.248,1146757,1055.896036,2
1900,Mauritania,Africa,1967,46.289,1230542,1421.145193,2
1901,Mauritania,Africa,1972,48.437,1332786,1586.851781,2
1902,Mauritania,Africa,1977,50.852,1456688,1497.492223,2
1903,Mauritania,Africa,1982,53.599,1622136,1481.150189,2
1904,Mauritania,Africa,1987,56.145,1841240,1421.603576,2
1905,Mauritania,Africa,1992,58.333,2119465,1361.369784,2
1906,Mauritania,Africa,1997,60.43,2444741,1483.136136,2
1907,Mauritania,Africa,2002,62.247,2828858,1579.019543,2
1908,Mauritania,Africa,2007,64.164,3270065,1803.151496,2
1909,Mauritius,Africa,1952,50.986,516556,1967.955707,2
1910,Mauritius,Africa,1957,58.089,609816,2034.037981,2
1911,Mauritius,Africa,1962,60.246,701016,2529.067487,2
1912,Mauritius,Africa,1967,61.557,789309,2475.387562,2
1913,Mauritius,Africa,1972,62.944,851334,2575.484158,2
1914,Mauritius,Africa,1977,64.93,913025,3710.982963,2
1915,Mauritius,Africa,1982,66.711,992040,3688.037739,0
1916,Mauritius,Africa,1987,68.74,1042663,4783.586903,0
1917,Mauritius,Africa,1992,69.745,1096202,6058.253846,0
1918,Mauritius,Africa,1997,70.736,1149818,7425.705295,0
1919,Mauritius,Africa,2002,71.954,1200206,9021.815894,0
1920,Mauritius,Africa,2007,72.801,1250882,10956.99112,0
1921,Mexico,Americas,1950,49.6,28485180,3293.777163,2
1922,Mexico,Americas,1952,50.789,30144317,3478.125529,2
1923,Mexico,Americas,1957,55.19,35015548,4131.546641,2
1924,Mexico,Americas,1962,58.299,41121485,4581.609385,2
1925,Mexico,Americas,1967,60.11,47995559,5754.733883,2
1926,Mexico,Americas,1972,62.361,55984294,6809.40669,2
1927,Mexico,Americas,1977,65.032,63759976,7674.929108,0
1928,Mexico,Americas,1982,67.405,71640904,9611.147541,0
1929,Mexico,Americas,1987,69.498,80122492,8688.156003,0
1930,Mexico,Americas,1992,71.455,88111030,9472.384295,0
1931,Mexico,Americas,1997,73.67,95895146,9767.29753,0
1932,Mexico,Americas,2002,74.902,102479927,10742.44053,0
1933,Mexico,Americas,2007,76.195,108700891,11977.57496,0
1934,"Micronesia, Fed. Sts.",Oceania,1972,62.599,60427,3495.176267,2
1935,"Micronesia, Fed. Sts.",Oceania,1977,64.693,70368,5234.54568,2
1936,"Micronesia, Fed. Sts.",Oceania,1982,65.328,82188,4745.825391,2
1937,"Micronesia, Fed. Sts.",Oceania,1987,65.883,97727,5205.100479,0
1938,"Micronesia, Fed. Sts.",Oceania,1992,66.443,114694,5659.930189,0
1939,"Micronesia, Fed. Sts.",Oceania,1997,67.056,106911,5238.144022,0
1940,"Micronesia, Fed. Sts.",Oceania,2002,67.573,108071,5565.146878,0
1941,"Micronesia, Fed. Sts.",Oceania,2007,68.534,107862,5422.128967,0
1942,Moldova,Europe,1950,58.4,2336432,2752.304469,2
1943,Moldova,Europe,1992,67.276,4448083,2839.94394,0
1944,Moldova,Europe,1997,66.75,4441779,1830.29436,2
1945,Moldova,Europe,2002,67.922,4434547,1933.647251,0
1946,Moldova,Europe,2007,68.865,4480560,2604.750526,0
1947,Mongolia,Asia,1952,42.244,800663,786.5668575,2
1948,Mongolia,Asia,1957,45.248,882134,912.6626085,2
1949,Mongolia,Asia,1962,48.251,1010280,1056.353958,2
1950,Mongolia,Asia,1967,51.253,1149500,1226.04113,2
1951,Mongolia,Asia,1972,53.754,1320500,1421.741975,2
1952,Mongolia,Asia,1977,55.491,1528000,1647.511665,2
1953,Mongolia,Asia,1982,57.489,1756032,2000.603139,2
1954,Mongolia,Asia,1987,60.222,2015133,2338.008304,2
1955,Mongolia,Asia,1992,61.271,2312802,1785.402016,2
1956,Mongolia,Asia,1997,63.625,2494803,1902.2521,2
1957,Mongolia,Asia,2002,65.033,2674234,2140.739323,2
1958,Mongolia,Asia,2007,66.803,2874127,3095.772271,0
1959,Montenegro,Europe,1952,59.164,413834,2647.585601,2
1960,Montenegro,Europe,1957,61.448,442829,3682.259903,2
1961,Montenegro,Europe,1962,63.728,474528,4649.593785,2
1962,Montenegro,Europe,1967,67.178,501035,5907.850937,0
1963,Montenegro,Europe,1972,70.636,527678,7778.414017,0
1964,Montenegro,Europe,1977,73.066,560073,9595.929905,0
1965,Montenegro,Europe,1982,74.101,562548,11222.58762,0
1966,Montenegro,Europe,1987,74.865,569473,11732.51017,0
1967,Montenegro,Europe,1992,75.435,621621,7003.339037,0
1968,Montenegro,Europe,1997,75.445,692651,6465.613349,0
1969,Montenegro,Europe,2002,73.981,720230,6557.194282,0
1970,Montenegro,Europe,2007,74.543,684736,9253.896111,0
1971,Morocco,Africa,1952,42.873,9939217,1688.20357,2
1972,Morocco,Africa,1957,45.423,11406350,1642.002314,2
1973,Morocco,Africa,1962,47.924,13056604,1566.353493,2
1974,Morocco,Africa,1967,50.335,14770296,1711.04477,2
1975,Morocco,Africa,1972,52.862,16660670,1930.194975,2
1976,Morocco,Africa,1977,55.73,18396941,2370.619976,2
1977,Morocco,Africa,1982,59.65,20198730,2702.620356,2
1978,Morocco,Africa,1987,62.677,22987397,2755.046991,2
1979,Morocco,Africa,1992,65.393,25798239,2948.047252,2
1980,Morocco,Africa,1997,67.66,28529501,2982.101858,0
1981,Morocco,Africa,2002,69.615,31167783,3258.495584,0
1982,Morocco,Africa,2007,71.164,33757175,3820.17523,0
1983,Mozambique,Africa,1952,31.286,6446316,468.5260381,2
1984,Mozambique,Africa,1957,33.779,7038035,495.5868333,2
1985,Mozambique,Africa,1962,36.161,7788944,556.6863539,2
1986,Mozambique,Africa,1967,38.113,8680909,566.6691539,2
1987,Mozambique,Africa,1972,40.328,9809596,724.9178037,2
1988,Mozambique,Africa,1977,42.495,11127868,502.3197334,2
1989,Mozambique,Africa,1982,42.795,12587223,462.2114149,2
1990,Mozambique,Africa,1987,42.861,12891952,389.8761846,2
1991,Mozambique,Africa,1992,44.284,13160731,410.8968239,2
1992,Mozambique,Africa,1997,46.344,16603334,472.3460771,2
1993,Mozambique,Africa,2002,44.026,18473780,633.6179466,2
1994,Mozambique,Africa,2007,42.082,19951656,823.6856205,2
1995,Myanmar,Asia,1952,36.319,20092996,331.0,2
1996,Myanmar,Asia,1957,41.905,21731844,350.0,2
1997,Myanmar,Asia,1962,45.108,23634436,388.0,2
1998,Myanmar,Asia,1967,49.379,25870271,349.0,2
1999,Myanmar,Asia,1972,53.07,28466390,357.0,2
2000,Myanmar,Asia,1977,56.059,31528087,371.0,2
2001,Myanmar,Asia,1982,58.056,34680442,424.0,2
2002,Myanmar,Asia,1987,58.339,38028578,385.0,2
2003,Myanmar,Asia,1992,59.32,40546538,347.0,2
2004,Myanmar,Asia,1997,60.328,43247867,415.0,2
2005,Myanmar,Asia,2002,59.908,45598081,611.0,2
2006,Myanmar,Asia,2007,62.069,47761980,944.0,2
2007,Namibia,Africa,1952,41.725,485831,2423.780443,2
2008,Namibia,Africa,1957,45.226,548080,2621.448058,2
2009,Namibia,Africa,1962,48.386,621392,3173.215595,2
2010,Namibia,Africa,1967,51.159,706640,3793.694753,2
2011,Namibia,Africa,1972,53.867,821782,3746.080948,2
2012,Namibia,Africa,1977,56.437,977026,3876.485958,2
2013,Namibia,Africa,1982,58.968,1099010,4191.100511,2
2014,Namibia,Africa,1987,60.835,1278184,3693.731337,2
2015,Namibia,Africa,1992,61.999,1554253,3804.537999,2
2016,Namibia,Africa,1997,58.909,1774766,3899.52426,2
2017,Namibia,Africa,2002,51.479,1972153,4072.324751,2
2018,Namibia,Africa,2007,52.906,2055080,4811.060429,2
2019,Nepal,Asia,1952,36.157,9182536,545.8657229,2
2020,Nepal,Asia,1957,37.686,9682338,597.9363558,2
2021,Nepal,Asia,1962,39.393,10332057,652.3968593,2
2022,Nepal,Asia,1967,41.472,11261690,676.4422254,2
2023,Nepal,Asia,1972,43.971,12412593,674.7881296,2
2024,Nepal,Asia,1977,46.748,13933198,694.1124398,2
2025,Nepal,Asia,1982,49.594,15796314,718.3730947,2
2026,Nepal,Asia,1987,52.537,17917180,775.6324501,2
2027,Nepal,Asia,1992,55.727,20326209,897.7403604,2
2028,Nepal,Asia,1997,59.426,23001113,1010.892138,2
2029,Nepal,Asia,2002,61.34,25873917,1057.206311,2
2030,Nepal,Asia,2007,63.785,28901790,1091.359778,2
2031,Netherlands,Europe,1950,71.45,10113527,8812.238998,0
2032,Netherlands,Europe,1951,71.51,10264311,8892.34982,0
2033,Netherlands,Europe,1952,72.13,10381988,8941.571858,0
2034,Netherlands,Europe,1953,71.71,10493184,9596.895432,0
2035,Netherlands,Europe,1954,72.4,10615380,10147.32274,0
2036,Netherlands,Europe,1955,72.52,10750842,10738.2935,0
2037,Netherlands,Europe,1956,72.54,10889351,11083.16937,0
2038,Netherlands,Europe,1957,72.99,11026383,11276.19344,0
2039,Netherlands,Europe,1958,73.15,11186875,10999.30344,0
2040,Netherlands,Europe,1959,73.19,11347639,11358.20225,0
2041,Netherlands,Europe,1960,73.37,11486000,12241.95066,0
2042,Netherlands,Europe,1961,73.56,11638713,12434.57791,0
2043,Netherlands,Europe,1962,73.23,11805689,12790.84956,0
2044,Netherlands,Europe,1963,73.35,11965966,13039.60049,0
2045,Netherlands,Europe,1964,73.73,12127120,13985.56106,0
2046,Netherlands,Europe,1965,73.6,12292000,14533.04844,0
2047,Netherlands,Europe,1966,73.55,12454800,14749.6671,0
2048,Netherlands,Europe,1967,73.82,12596822,15363.25136,0
2049,Netherlands,Europe,1968,73.63,12724680,16231.6153,0
2050,Netherlands,Europe,1969,73.54,12873000,17146.65508,0
2051,Netherlands,Europe,1970,73.6,13032335,17909.64795,0
2052,Netherlands,Europe,1971,73.84,13193776,18483.3995,0
2053,Netherlands,Europe,1972,73.75,13329874,18794.74567,0
2054,Netherlands,Europe,1973,74.2,13438404,19560.58115,0
2055,Netherlands,Europe,1974,74.59,13540584,20208.28106,0
2056,Netherlands,Europe,1975,74.52,13653438,20068.17329,0
2057,Netherlands,Europe,1976,74.65,13769913,20812.64584,0
2058,Netherlands,Europe,1977,75.24,13852989,21209.0592,0
2059,Netherlands,Europe,1978,75.15,13936754,21607.64747,0
2060,Netherlands,Europe,1979,75.63,14030002,21847.80201,0
2061,Netherlands,Europe,1980,75.76,14143901,22044.90535,0
2062,Netherlands,Europe,1981,75.97,14246049,21783.56027,0
2063,Netherlands,Europe,1982,76.05,14310401,21399.46046,0
2064,Netherlands,Europe,1983,76.25,14362381,21703.915,0
2065,Netherlands,Europe,1984,76.32,14420022,22290.6277,0
2066,Netherlands,Europe,1985,76.38,14491380,22787.38849,0
2067,Netherlands,Europe,1986,76.36,14571875,23368.00461,0
2068,Netherlands,Europe,1987,76.83,14665278,23651.32361,0
2069,Netherlands,Europe,1988,77.03,14761339,24302.25513,0
2070,Netherlands,Europe,1989,76.87,14848907,25225.01637,0
2071,Netherlands,Europe,1990,77.05,14951510,26109.49388,0
2072,Netherlands,Europe,1991,77.21,15066220,26530.06767,0
2073,Netherlands,Europe,1992,77.42,15174244,26790.94961,0
2074,Netherlands,Europe,1993,77.11,15274942,26960.7786,0
2075,Netherlands,Europe,1994,77.6,15382198,27589.56463,0
2076,Netherlands,Europe,1995,77.64,15459054,28303.36981,0
2077,Netherlands,Europe,1996,77.65,15527809,29161.33172,0
2078,Netherlands,Europe,1997,78.03,15604464,30246.13063,0
2079,Netherlands,Europe,1998,78.12,15699259,31249.3731,0
2080,Netherlands,Europe,1999,78.07,15801947,32505.09307,0
2081,Netherlands,Europe,2000,78.24,15907853,33525.11132,0
2082,Netherlands,Europe,2001,78.45,16017445,33908.08336,0
2083,Netherlands,Europe,2002,78.53,16122830,33724.75778,0
2084,Netherlands,Europe,2003,78.79,16223248,33666.42283,0
2085,Netherlands,Europe,2004,79.38,16318199,34289.93315,0
2086,Netherlands,Europe,2005,79.65,16407491,34724.0,0
2087,Netherlands,Europe,2006,80.0,16491461,35653.39385,0
2088,Netherlands,Europe,2007,79.762,16570613,36797.93332,0
2089,Netherlands Antilles,Americas,1972,70.4,163778,11045.68301,0
2090,Netherlands Antilles,Americas,1977,72.12,170574,17335.4979,0
2091,Netherlands Antilles,Americas,1982,73.75,176526,20008.68575,0
2092,Netherlands Antilles,Americas,1987,74.5,185666,17406.52904,0
2093,Netherlands Antilles,Americas,1992,74.468,192002,19633.01635,0
2094,Netherlands Antilles,Americas,1997,74.579,203533,23267.5569,0
2095,Netherlands Antilles,Americas,2002,74.996,214258,22596.59692,0
2096,Netherlands Antilles,Americas,2007,75.112,223472,22500.00097,0
2097,New Caledonia,Oceania,1967,60.18,96094,20213.73265,0
2098,New Caledonia,Oceania,1972,61.2,125500,32001.30686,0
2099,New Caledonia,Oceania,1977,65.75,136000,30062.77613,0
2100,New Caledonia,Oceania,1982,68.35,145000,24831.14901,0
2101,New Caledonia,Oceania,1987,69.98,158737,24837.87139,0
2102,New Caledonia,Oceania,1992,71.48,175612,36383.17017,0
2103,New Caledonia,Oceania,1997,72.723,192347,36147.48534,0
2104,New Caledonia,Oceania,2002,75.082,207858,32977.87344,0
2105,New Caledonia,Oceania,2007,76.058,221943,31278.34502,0
2106,New Zealand,Oceania,1950,69.29,1908310,11449.3763,0
2107,New Zealand,Oceania,1951,69.16,1947389,10362.9881,0
2108,New Zealand,Oceania,1952,69.39,1994794,10556.57566,0
2109,New Zealand,Oceania,1953,70.24,2047391,10637.22008,0
2110,New Zealand,Oceania,1954,70.35,2092779,11839.00284,0
2111,New Zealand,Oceania,1955,70.48,2136168,11814.683,0
2112,New Zealand,Oceania,1956,70.74,2178289,12186.70276,0
2113,New Zealand,Oceania,1957,70.26,2229407,12247.39532,0
2114,New Zealand,Oceania,1958,70.89,2281533,12437.61842,0
2115,New Zealand,Oceania,1959,70.8,2331122,13039.678,0
