,country,continent,year,lifeExp,pop,gdpPercap,pop_boxcox,gdpPercap_boxcox
1572,Japan,Asia,1980,76.19,116807309,18488.25746,23.383406535231074,30.453911841862915
1573,Japan,Asia,1981,76.6,117648092,18938.11132,23.394587571963317,30.62396440712945
1574,Japan,Asia,1982,77.11,118454974,19384.10571,23.40524467856409,30.789392908580428
1575,Japan,Asia,1983,77.14,119269949,19698.72425,23.41593698850294,30.90426645016592
1576,Japan,Asia,1984,77.54,120034697,20339.95264,23.42590566977405,31.133913959006648
1577,Japan,Asia,1985,77.84,120754335,21109.16097,23.43522987613623,31.401865891382712
1578,Japan,Asia,1986,78.26,121491913,21588.49152,23.444730410890493,31.564907997168305
1579,Japan,Asia,1987,78.67,122091325,22375.94189,23.452409891763377,31.826567189448003
1580,Japan,Asia,1988,78.58,122613000,23661.03654,23.45906353720435,32.23816129485867
1581,Japan,Asia,1989,79.02,123107500,24704.53408,23.46534512046048,32.559397932341696
1582,Japan,Asia,1990,79.04,123537399,25870.13512,23.470786103103627,32.90561726633039
1583,Japan,Asia,1991,79.31,123946268,26648.76575,23.475943800712123,33.129993024024266
1584,Japan,Asia,1992,79.36,124329269,26824.89511,23.48076014271713,33.18001791892581
1585,Japan,Asia,1993,79.51,124668019,26818.24098,23.48500796247094,33.178132778769786
1586,Japan,Asia,1994,79.91,125014050,27037.82807,23.489335467281773,33.24014575583939
1587,Japan,Asia,1995,79.76,125341354,27509.08014,23.493418023459903,33.37188055607131
1588,Japan,Asia,1996,80.46,125645311,28385.15847,23.497200057473663,33.612050499465894
1589,Japan,Asia,1997,80.69,125956499,28816.58499,23.50106282368018,33.728146647573155
1590,Japan,Asia,1998,80.77,126246096,27904.67521,23.50464922242275,33.48107738319757
1591,Japan,Asia,1999,80.74,126494403,27809.60299,23.50771789288156,33.45494819037862
1592,Japan,Asia,2000,81.35,126699784,28559.60016,23.510251628123456,33.65916156154007
1593,Japan,Asia,2001,81.7,126891645,28569.05491,23.512614951166945,33.66170839131771
1594,Japan,Asia,2002,82.0,127065841,28604.5919,23.514757659565685,33.6712749700082
1595,Japan,Asia,2003,82.07,127214499,29073.61233,23.51658396992552,33.79665191740121
1596,Japan,Asia,2004,82.36,127333002,29742.04613,23.518038325060623,33.97256430837543
1597,Japan,Asia,2005,82.27,127417244,30290.0,23.51907140104638,34.114422733844854
1598,Japan,Asia,2006,82.67,127463611,31001.71797,23.51963972413567,34.29563993942388
1599,Japan,Asia,2007,82.603,127467972,31656.06806,23.519693166790365,34.45933276612771
1600,Jordan,Asia,1952,43.158,607914,1546.907807,15.680937506416658,16.635382872895686
1601,Jordan,Asia,1957,45.669,746559,1886.080591,15.96405798860684,17.50656230830911
1602,Jordan,Asia,1962,48.126,933559,2348.009158,16.27368914983618,18.51005653975061
1603,Jordan,Asia,1967,51.629,1255058,2741.796252,16.68616546782462,19.247173799479583
1604,Jordan,Asia,1972,56.528,1613551,2110.856309,17.03866670939517,18.016861889517493
1605,Jordan,Asia,1977,61.134,1937652,2852.351568,17.296799604374495,19.438774304949707
1606,Jordan,Asia,1982,63.739,2347031,4161.415959,17.56832250168522,21.347505911691503
1607,Jordan,Asia,1987,65.869,2820042,4448.679912,17.829577361394524,21.699994175920093
1608,Jordan,Asia,1992,68.015,3867409,3431.593647,18.28168307460321,20.355145742294763
1609,Jordan,Asia,1997,69.772,4526235,3645.379572,18.50813779269224,20.662080032178
1610,Jordan,Asia,2002,71.263,5307470,3844.917194,18.73822377992331,20.93580921239194
1611,Jordan,Asia,2007,72.535,6053193,4519.461171,18.92886492597174,21.784036225147844
1612,Kazakhstan,FSU,1992,65.359,16542063,5919.908968,20.406617427831087,23.262739532406187
1613,Kazakhstan,FSU,1997,62.959,15484518,4709.057407,20.308411673843334,22.004069354917608
1614,Kazakhstan,FSU,2002,64.878,15077224,6667.304371,20.268832641878017,23.939670515497514
1615,Kazakhstan,FSU,2007,66.996,15284929,10312.77139,20.289145142067333,26.56469099536112
1616,Kenya,Africa,1952,42.27,6464046,853.540919,19.02431465035693,14.219180015788366
1617,Kenya,Africa,1957,44.686,7454779,944.4383152,19.23209800934141,14.610476949151392
1618,Kenya,Africa,1962,47.949,8678557,896.9663732,19.45435933751016,14.4100800726913
1619,Kenya,Africa,1967,50.654,10191512,1056.736457,19.69022180143667,15.0542258671936
1620,Kenya,Africa,1972,53.559,12044785,1222.359968,19.93640565500508,15.64424319534034
1621,Kenya,Africa,1977,56.155,14500404,1267.613204,20.210956330297417,15.794241219091155
1622,Kenya,Africa,1982,58.766,17661452,1348.225791,20.50410264419581,16.0511307573861
1623,Kenya,Africa,1987,59.339,21198082,1361.936856,20.77665881685608,16.093592077058958
1624,Kenya,Africa,1992,59.285,25020539,1341.921721,21.025250580294163,16.031491718076172
1625,Kenya,Africa,1997,54.407,28263827,1360.485021,21.208643914655468,16.089112194135815
1626,Kenya,Africa,2002,50.992,31386842,1287.514732,21.36676616163247,15.858852329061856
1627,Kenya,Africa,2007,54.11,35610177,1463.249282,21.557756877697766,16.39715947717478
1628,"Korea, Dem. Rep.",Asia,1952,50.056,8865488,1088.277758,19.485585423205706,15.17203737628324
1629,"Korea, Dem. Rep.",Asia,1957,54.081,9411381,1571.134655,19.57322597970288,16.702440056658705
1630,"Korea, Dem. Rep.",Asia,1962,56.656,10917494,1621.693598,19.791494700461303,16.839755667113806
1631,"Korea, Dem. Rep.",Asia,1967,59.942,12617009,2143.540609,20.00497041326464,18.087391501644547
1632,"Korea, Dem. Rep.",Asia,1972,63.983,14781241,3701.621503,20.239409987009985,20.74042462755005
1633,"Korea, Dem. Rep.",Asia,1977,67.159,16325320,4106.301249,20.3869995815605,21.277660637783427
1634,"Korea, Dem. Rep.",Asia,1982,69.1,17647518,4106.525293,20.50292666468152,21.27794607840968
1635,"Korea, Dem. Rep.",Asia,1987,70.647,19067554,4106.492315,20.618345906803604,21.27790406395924
1636,"Korea, Dem. Rep.",Asia,1992,69.978,20711375,3726.063507,20.7419082448452,20.77417515988452
1637,"Korea, Dem. Rep.",Asia,1997,67.727,21585105,1690.756814,20.80374057033119,17.021889651081256
1638,"Korea, Dem. Rep.",Asia,2002,66.662,22215365,1646.758151,20.84684436280096,16.90656193901567
1639,"Korea, Dem. Rep.",Asia,2007,67.297,23301725,1593.06548,20.91841310845168,16.76243151133652
1640,"Korea, Rep.",Asia,1952,47.453,20947571,1030.592226,20.758870910218587,14.954418518810265
1641,"Korea, Rep.",Asia,1957,52.681,22611552,1487.593537,20.87333291745219,16.4675835692283
1642,"Korea, Rep.",Asia,1962,55.292,26420307,1536.344387,21.10709059315473,16.605880856317206
1643,"Korea, Rep.",Asia,1967,57.716,30131000,2029.228142,21.30511190543824,17.836816050804973
1644,"Korea, Rep.",Asia,1972,62.612,33505000,3030.87665,21.46549458057729,19.7359694803629
1645,"Korea, Rep.",Asia,1977,64.766,36436000,4657.22102,21.592502885533605,21.944626873451693
1646,"Korea, Rep.",Asia,1982,67.123,39326000,5622.942464,21.708322510884063,22.97464358754102
1647,"Korea, Rep.",Asia,1987,69.81,41622000,8533.088805,21.79456032444325,25.396598741364134
1648,"Korea, Rep.",Asia,1992,72.244,43805450,12104.27872,21.87236678161901,27.58730740268452
1649,"Korea, Rep.",Asia,1997,74.647,46173816,15993.52796,21.952593769751783,29.445638693456484
1650,"Korea, Rep.",Asia,2002,77.045,47969150,19233.98818,22.01077661985653,30.7340548557658
1651,"Korea, Rep.",Asia,2007,78.623,49044790,23348.13973,22.04462583186907,32.13962696762461
1652,Kuwait,Asia,1952,55.565,160000,108382.3529,13.87482689992409,45.41022699122985
1653,Kuwait,Asia,1957,58.033,212846,113523.1329,14.25614883870202,45.87723425252423
1654,Kuwait,Asia,1962,60.47,358266,95458.11176,14.958612003398146,44.15243862208759
1655,Kuwait,Asia,1967,64.624,575003,80894.88326,15.604473457816702,42.559678456726274
1656,Kuwait,Asia,1972,67.712,841934,109347.867,16.130389789579635,45.49927166065734
1657,Kuwait,Asia,1977,69.343,1140357,59265.47714,16.552261957466055,39.70437095126765
1658,Kuwait,Asia,1982,71.309,1497494,31354.03573,16.933722741030557,34.38411627385513
1659,Kuwait,Asia,1987,74.174,1891487,28118.42998,17.262728561960305,33.53956530176879
1660,Kuwait,Asia,1992,75.19,1418095,34932.91959,16.85724819548982,35.240504522368
1661,Kuwait,Asia,1997,76.156,1765345,40300.61996,17.165320144619862,36.40166164445503
1662,Kuwait,Asia,2002,76.904,2111561,35110.10566,17.418402122181323,35.28104344974356
1663,Kuwait,Asia,2007,77.588,2505559,47306.98978,17.661196304795762,37.743667582531145
1664,Latvia,FSU,1965,71.2,2253604,4078.828307,17.51067630913056,21.2425641117398
1665,Latvia,FSU,1966,71.16,2278721,4110.991504,17.526399988248574,21.283633600515124
1666,Latvia,FSU,1967,70.82,2301371,4444.343948,17.54043489041884,21.694811142516592
1667,Latvia,FSU,1968,70.46,2322031,4596.577322,17.553119616623814,21.874408191451824
1668,Latvia,FSU,1969,70.2,2341871,4651.532907,17.56519761435446,21.938071904020568
1669,Latvia,FSU,1970,70.22,2361159,5470.687438,17.57684420118589,22.82218120611916
1670,Latvia,FSU,1971,70.57,2381641,5845.609237,17.58911052485109,23.191764715709027
1671,Latvia,FSU,1972,70.25,2401244,6095.312282,17.60075437369734,23.42750497966641
1672,Latvia,FSU,1973,70.2,2421355,6395.096187,17.612603937793434,23.700515771813368
1673,Latvia,FSU,1974,70.11,2442473,6651.164666,17.624943876152063,23.92571089173888
1674,Latvia,FSU,1975,69.28,2461606,7050.027426,17.63603432323676,24.26302381414329
1675,Latvia,FSU,1976,69.41,2476760,7350.82488,17.6447587910952,24.50743021537283
1676,Latvia,FSU,1977,69.45,2491407,7488.923552,17.653141990058856,24.61696350094639
1677,Latvia,FSU,1978,69.35,2504508,7635.76512,17.66059967846795,24.73167032356207
1678,Latvia,FSU,1979,68.87,2514167,8000.758563,17.666073676695643,25.009317443980123
1679,Latvia,FSU,1980,69.19,2524543,8278.288323,17.671931194027714,25.21371726350855
1680,Latvia,FSU,1981,69.13,2536976,8578.012786,17.67891906970446,25.428387685145207
1681,Latvia,FSU,1982,69.71,2552229,8728.455352,17.687446387692937,25.533881224594133
1682,Latvia,FSU,1983,69.47,2569826,9127.299087,17.69722255665873,25.80667291002991
1683,Latvia,FSU,1984,69.51,2587996,9596.890615,17.70724872943236,26.11587272909749
1684,Latvia,FSU,1985,69.63,2606405,9502.493873,17.717336952938933,26.05470672578021
1685,Latvia,FSU,1986,71.01,2626695,9893.284982,17.728375714779652,26.304844830170172
1686,Latvia,FSU,1987,71.05,2648965,10063.52646,17.74039628921396,26.411343636644837
1687,Latvia,FSU,1988,70.99,2664068,10512.99302,17.748492362204843,26.685740728273448
1688,Latvia,FSU,1989,70.46,2667309,11044.47612,17.750223884298745,26.99833563083806
1689,Latvia,FSU,1990,69.51,2663590,10217.78407,17.74823681409904,26.50660409459892
1690,Latvia,FSU,1991,69.24,2651308,8960.019583,17.741655219551326,25.69344725474167
1691,Latvia,FSU,1992,68.57,2615869,6151.514963,17.722496235272864,23.47949530998042
1692,Latvia,FSU,1993,66.78,2565708,5948.957499,17.69494063487941,23.29029418070663
1693,Latvia,FSU,1994,65.53,2523532,6169.897953,17.671361492971386,23.496417915772973
1694,Latvia,FSU,1995,66.33,2488008,6191.799537,17.651200869805255,23.51652694199239
1695,Latvia,FSU,1996,68.93,2460277,6488.442082,17.635266692015072,23.783430207246184
1696,Latvia,FSU,1997,69.56,2435967,7143.441635,17.62115334340665,24.339805400257944
1697,Latvia,FSU,1998,69.2,2413173,7604.973664,17.60779467103157,24.707764612588623
1698,Latvia,FSU,1999,69.99,2393657,8028.968025,17.59625886913985,25.03035065171116
1699,Latvia,FSU,2000,70.56,2376178,8649.224406,17.585848925987808,25.47850598988923
1700,Latvia,FSU,2001,70.32,2358232,9396.422979,17.575082794135618,25.98539269335649
1701,Latvia,FSU,2002,70.68,2340205,10094.47045,17.564187252166654,26.430546167065827
1702,Latvia,FSU,2003,71.17,2322943,10879.76673,17.553677019899354,26.90277400816196
1703,Latvia,FSU,2004,71.51,2306306,11888.05426,17.54347493239323,27.470596771947307
1704,Latvia,FSU,2005,71.25,2290237,13218.0,17.533552722467263,28.16328466015068
1705,Latvia,FSU,2007,72.674,2259810,16539.4535,17.514577225436554,29.676531655633077
1706,Lebanon,Asia,1952,55.928,1439529,4834.804067,16.878296745565365,22.1461185613068
1707,Lebanon,Asia,1957,59.489,1647412,6089.786934,17.06789850081258,23.42237304548956
1708,Lebanon,Asia,1962,62.094,1886848,5714.560611,17.259260084150412,23.064799484277017
1709,Lebanon,Asia,1967,63.87,2186894,6006.983042,17.4680692549427,23.34501449550576
1710,Lebanon,Asia,1972,65.421,2680018,7486.384341,17.756993979522434,24.6149641797944
1711,Lebanon,Asia,1977,66.099,3115787,8659.696836,17.971969477639973,25.48584851483472
1712,Lebanon,Asia,1982,66.983,3086876,7640.519521,17.958645089418578,24.735354634881958
1713,Lebanon,Asia,1987,67.926,3089353,5377.091329,17.95979144046394,22.72676236419773
1714,Lebanon,Asia,1992,69.292,3219994,6890.806854,18.019014556895677,24.130253498459904
1715,Lebanon,Asia,1997,70.265,3430388,8754.96385,18.109631456808582,25.55231835436582
1716,Lebanon,Asia,2002,71.028,3677780,9313.93883,18.20948666291723,25.931057297631742
1717,Lebanon,Asia,2007,71.993,3921278,10461.05868,18.301562496472616,26.654520944691832
1718,Lesotho,Africa,1952,42.138,748747,298.8462121,15.96810106610122,10.593454335688827
1719,Lesotho,Africa,1957,45.047,813338,335.9971151,16.082534833633613,10.961766646038758
1720,Lesotho,Africa,1962,47.747,893143,411.8006266,16.212252706092944,11.621976590724527
1721,Lesotho,Africa,1967,48.492,996380,498.6390265,16.36421068507177,12.267796105150374
1722,Lesotho,Africa,1972,49.767,1116779,496.5815922,16.52311236666579,12.25357955687853
1723,Lesotho,Africa,1977,52.208,1251524,745.3695408,16.682221432514712,13.707374952425573
1724,Lesotho,Africa,1982,55.078,1411807,797.2631074,16.85101433840546,13.959846115908208
1725,Lesotho,Africa,1987,57.18,1599200,773.9932141,17.026096579514057,13.848313789937327
1726,Lesotho,Africa,1992,59.685,1803195,977.4862725,17.195243682279816,14.745270627228727
1727,Lesotho,Africa,1997,55.558,1982823,1186.147994,17.329378594500312,15.520975109292973
1728,Lesotho,Africa,2002,44.593,2046772,1275.184575,17.37428316117763,15.818917113979776
1729,Lesotho,Africa,2007,42.592,2012649,1569.331442,17.350495458730695,16.69747760829009
1730,Liberia,Africa,1952,38.48,863308,575.5729961,16.165133781763423,12.768463212292934
1731,Liberia,Africa,1957,39.486,975950,620.9699901,16.335398784394645,13.039200763773492
1732,Liberia,Africa,1962,40.502,1112796,634.1951625,16.518128927619077,13.115083431135576
1733,Liberia,Africa,1967,41.536,1279406,713.6036483,16.71304741647511,13.545794102235815
1734,Liberia,Africa,1972,42.614,1482628,803.0054535,16.91971024937131,13.986967297063988
1735,Liberia,Africa,1977,43.764,1703617,640.3224383,17.115148877310553,13.149811135811218
1736,Liberia,Africa,1982,44.852,1956875,572.1995694,17.31075361328712,12.747670010531582
1737,Liberia,Africa,1987,46.027,2269414,506.1138573,17.52059346386221,12.319053713063754
1738,Liberia,Africa,1992,40.802,1912974,636.6229191,17.27868637659396,13.128875300557771
1739,Liberia,Africa,1997,42.221,2200725,609.1739508,17.477006269430422,12.970417747941612
1740,Liberia,Africa,2002,43.753,2814651,531.4823679,17.826848623525212,12.48861146942339
1741,Liberia,Africa,2007,45.678,3193942,414.5073415,18.007394033601077,11.643684789706889
1742,Libya,Africa,1950,42.723,961305,2084.283473,16.314380731460297,17.958872529042395
1743,Libya,Africa,1952,42.723,1019729,2387.54806,16.39644132968261,18.58835972720669
1744,Libya,Africa,1957,45.289,1201578,3448.284395,16.62528699237152,20.37965186250211
1745,Libya,Africa,1962,47.808,1441863,6757.030816,16.88057027588197,24.01678721917369
1746,Libya,Africa,1967,50.227,1759224,18772.75169,17.160422243402632,30.56183553926486
1747,Libya,Africa,1972,52.773,2183877,21011.49721,17.466112466850138,31.3682829135287
1748,Libya,Africa,1977,57.442,2721783,21951.21176,17.779023588787368,31.6863687220344
1749,Libya,Africa,1982,62.155,3344074,17364.27538,18.073130554988527,30.014060518980617
1750,Libya,Africa,1987,66.234,3799845,11770.5898,18.256364125832448,27.406478901461576
1751,Libya,Africa,1992,68.755,4364501,9640.138501,18.455680523099577,26.14373506739516
1752,Libya,Africa,1997,71.555,4759670,9467.446056,18.58071114498385,26.031872940269007
1753,Libya,Africa,2002,72.737,5368585,9534.677467,18.75480195136776,26.075615113076484
1754,Libya,Africa,2007,73.952,6036914,12057.49928,18.924953962349825,27.56219987380748
1755,Lithuania,FSU,1973,71.61,3245551,11523.45902,18.030325453302567,27.269891049626462
1756,Lithuania,FSU,1990,71.37,3694836,13148.25839,18.216127287961523,28.128381632948575
1757,Lithuania,FSU,1991,70.54,3702136,12374.35926,18.218960348725552,27.73076433614688
1758,Lithuania,FSU,1992,70.4,3700278,9743.510738,18.218239794202503,26.209928866723946
1759,Lithuania,FSU,1993,69.01,3689004,8190.015322,18.21386001529812,25.14930776097504
1760,Lithuania,FSU,1994,68.58,3679636,7406.201416,18.210210738476043,24.551548609203223
1761,Lithuania,FSU,1995,69.02,3673577,7804.174479,18.20784564020677,24.86106955086593
1762,Lithuania,FSU,1996,70.14,3668316,8182.689266,18.205788946484248,25.14393725886271
1763,Lithuania,FSU,1997,70.98,3664372,8764.901122,18.204245221191464,25.559218379019555
1764,Lithuania,FSU,1998,71.31,3661168,9412.969278,18.2029899457052,25.996246313679222
1765,Lithuania,FSU,1999,71.69,3658454,9259.81304,18.201925805189216,25.895192775928912
1766,Lithuania,FSU,2000,72.14,3654387,9631.652985,18.200329719382317,26.13827620333192
1767,Lithuania,FSU,2001,71.74,3645747,10272.36554,18.196933206958587,26.54003450579588
1768,Lithuania,FSU,2002,71.93,3633232,11008.67662,18.191999415570454,26.97766295087374
1769,Lithuania,FSU,2003,72.18,3620094,12120.3462,18.1868021386194,27.59591322893896
1770,Lithuania,FSU,2004,72.14,3607899,13049.47815,18.18196140137915,28.07869119048056
1771,Lithuania,FSU,2005,71.56,3596617,14085.0,18.17746883095609,28.58531957119145
1772,Lithuania,FSU,2007,72.962,3575439,16666.50874,18.16899833401637,29.72939057210524
1773,Luxembourg,Europe,1950,65.7472,295587,14554.95629,14.698152913434011,28.80544827286811
1774,Luxembourg,Europe,1952,65.92,299263,14326.13779,14.71485617704753,28.69899190125754
1775,Luxembourg,Europe,1957,67.47,308453,16545.86334,14.755753682506343,29.679206125612755
1776,Luxembourg,Europe,1960,69.07,313969,17086.72171,14.779733644465216,29.90194353317472
1777,Luxembourg,Europe,1961,69.57,316845,17621.05133,14.79207399956626,30.116513083490247
1778,Luxembourg,Europe,1962,68.67,320750,17713.69998,14.8086557180378,30.153185958466228
1779,Luxembourg,Europe,1963,68.89,324100,17788.60394,14.822724466381567,30.182722829565392
1780,Luxembourg,Europe,1964,69.07,327750,19273.35177,14.837892427798758,30.74859889184697
1781,Luxembourg,Europe,1965,69.4,331500,19349.15509,14.853305188828005,30.77653975120037
1782,Luxembourg,Europe,1966,69.31,333895,19340.04205,14.863060000345609,30.77318535647836
1783,Luxembourg,Europe,1967,69.69,335012,19163.00329,14.867586198303634,30.70776701844802
1784,Luxembourg,Europe,1968,70.28,335867,19989.64977,14.87104080346816,31.00918856606786
1785,Luxembourg,Europe,1969,69.84,337500,22105.34353,14.877615108779136,31.737495035146964
1786,Luxembourg,Europe,1970,69.58,339174,22298.67123,14.884322325745275,31.80122063221265
1787,Luxembourg,Europe,1971,69.47,342400,22667.93419,14.897157296840849,31.92171873874041
1788,Luxembourg,Europe,1972,70.71,346600,23883.19799,14.91369168544262,32.30749032016825
1789,Luxembourg,Europe,1973,70.47,350450,25579.14322,14.9286772978347,32.82037307142117
1790,Luxembourg,Europe,1974,70.55,355050,26441.81023,14.946372895804776,33.07087316658192
1791,Luxembourg,Europe,1975,70.52,358950,24454.52122,14.961201263551208,32.483437333523995
1792,Luxembourg,Europe,1976,70.47,360750,24917.28779,14.967992161228128,32.6235547025655
1793,Luxembourg,Europe,1977,71.76,361450,25282.32839,14.9706241376031,32.73261893283551
1794,Luxembourg,Europe,1978,71.71,362100,26202.0136,14.973063664457058,33.001906356719566
1795,Luxembourg,Europe,1979,72.41,363000,26887.08062,14.976434423513448,33.197617223361775
1796,Luxembourg,Europe,1980,72.59,364400,27021.64537,14.981661646352524,33.23558944366426
1797,Luxembourg,Europe,1981,72.38,365400,26826.65989,14.985383389076231,33.18051782490991
1798,Luxembourg,Europe,1982,72.47,365718,27078.42115,14.986564820018762,33.25156531479055
1799,Luxembourg,Europe,1983,73.35,365885,27876.96353,14.987184855516707,33.47346861173762
1800,Luxembourg,Europe,1984,73.11,366272,29606.07112,14.988620643104271,33.93703811983282
1801,Luxembourg,Europe,1985,73.68,367169,30435.46678,14.991942868260423,34.15173667311991
1802,Luxembourg,Europe,1986,74.61,369019,33355.97899,14.998769779689766,34.8722592182436
1803,Luxembourg,Europe,1987,74.15,371660,34518.86801,15.008457992203576,35.14512624701058
1804,Luxembourg,Europe,1988,74.75,375624,37373.59064,15.022874084082911,35.78501323916318
1805,Luxembourg,Europe,1989,74.68,377621,40736.66326,15.030080526128067,36.49042786830326
1806,Luxembourg,Europe,1990,75.4,382966,42467.63837,15.049187173402233,36.83546797113999
1807,Luxembourg,Europe,1991,75.47,387152,45750.52091,15.063969884825411,37.46002969802018
1808,Luxembourg,Europe,1992,75.17,392552,45854.3599,15.082811021752562,37.47919117904646
1809,Luxembourg,Europe,1993,75.75,398084,47055.53084,15.10185217877837,37.69835517445181
1810,Luxembourg,Europe,1994,76.37,403756,48284.01468,15.1211089044032,37.91791469035221
1811,Luxembourg,Europe,1995,76.48,409704,48165.2586,15.141021069959894,37.89688682674831
1812,Luxembourg,Europe,1996,76.5,415566,49005.58853,15.160371145522085,38.04479886898654
1813,Luxembourg,Europe,1997,76.82,421014,52622.89589,15.17811723524618,38.65920890471816
1814,Luxembourg,Europe,1998,77.01,426495,55788.95866,15.195746051768458,39.169794596303554
1815,Luxembourg,Europe,1999,77.68,432527,59349.52097,15.21489327506247,39.71697969681416
1816,Luxembourg,Europe,2000,77.83,438777,63924.1627,15.23445948462653,40.38265682666973
1817,Luxembourg,Europe,2001,77.96,444779,63932.8448,15.252994906774912,40.38388337971499
1818,Luxembourg,Europe,2002,78.09,450786,64421.03482,15.271302912473796,40.452638096943
1819,Luxembourg,Europe,2003,77.96,456764,65308.34204,15.289287629709612,40.57654124563638
1820,Luxembourg,Europe,2004,79.27,462690,67283.43435,15.306890556852476,40.84757338579697
1821,Luxembourg,Europe,2005,79.57,468571,70014.0,15.324143580065396,41.211966807218
1822,"Macao, China",Asia,1972,66.42,261202,9344.183089,14.531292449735805,25.951024917342316
1823,"Macao, China",Asia,1977,69.43,249116,12941.18511,14.467501767127152,28.023867956937565
1824,"Macao, China",Asia,1982,74.03,270811,15856.61506,14.579985929386597,29.38674422978612
1825,"Macao, China",Asia,1987,76.04,322983,18701.7828,14.818049321591657,30.5350366024512
1826,"Macao, China",Asia,1992,77.3,375382,22917.23203,15.02199825535159,32.00218349026509
1827,"Macao, China",Asia,1997,78.809,417129,23790.48933,15.165485517774204,32.27862218157569
1828,"Macao, China",Asia,2002,79.982,437794,24755.47297,15.231400210807422,32.57479895048741
1829,"Macao, China",Asia,2007,80.718,456989,54589.82024,15.289960043499113,38.979210849148885
1830,Madagascar,Africa,1952,36.681,4762912,1443.011715,18.581694401211656,16.33789730043126
1831,Madagascar,Africa,1957,38.865,5181679,1589.20275,18.70350686464637,16.751913276274653
1832,Madagascar,Africa,1962,40.848,5703324,1643.38711,18.842458499663927,16.897624488270626
1833,Madagascar,Africa,1967,42.881,6334556,1634.047282,18.994886364446984,16.872785381206686
1834,Madagascar,Africa,1972,44.851,7082430,1748.562982,19.15735687068872,17.169809224400606
1835,Madagascar,Africa,1977,46.881,8007166,1544.228586,19.33652111079866,16.62791553147253
1836,Madagascar,Africa,1982,48.969,9171477,1302.878658,19.53533853042616,15.90818688213766
1837,Madagascar,Africa,1987,49.35,10568642,1155.441948,19.743678679294742,15.414064648977082
1838,Madagascar,Africa,1992,52.214,12210395,1040.67619,19.956570755270004,14.993152429384018
1839,Madagascar,Africa,1997,54.978,14165114,986.2958956,20.17627261654895,14.78058547940759
1840,Madagascar,Africa,2002,57.286,16473477,894.6370822,20.40043684186877,14.400030498484751
1841,Madagascar,Africa,2007,59.443,19167654,1044.770126,20.626162308657783,15.00879202830003
1842,Malawi,Africa,1952,36.256,2917802,369.1650802,17.878196121660576,11.263963347583624
1843,Malawi,Africa,1957,37.207,3221238,416.3698064,18.01956714617176,11.658556133013976
1844,Malawi,Africa,1962,38.41,3628608,427.9010856,18.19017229703729,11.749462597976809
1845,Malawi,Africa,1967,39.487,4147252,495.5147806,18.38214900895907,12.246189470340134
1846,Malawi,Africa,1972,41.766,4730997,584.6219709,18.57198643032808,12.823761231303
1847,Malawi,Africa,1977,43.767,5637246,663.2236766,18.82555998768637,13.277297001498995
1848,Malawi,Africa,1982,45.642,6502825,632.8039209,19.033015771228538,13.107160836690989
1849,Malawi,Africa,1987,47.457,7824747,635.5173634,19.302835875286934,13.122599971298452
1850,Malawi,Africa,1992,49.42,10014249,563.2000145,19.664424771426027,12.691713871611851
1851,Malawi,Africa,1997,47.495,10419991,692.2758103,19.722833708982883,13.434044086825557
1852,Malawi,Africa,2002,45.009,11824495,665.4231186,19.9091590290397,13.28935423962483
1853,Malawi,Africa,2007,48.303,13327079,759.3499101,20.08595041855689,13.776743942016251
1854,Malaysia,Asia,1952,48.463,6748378,1831.132894,19.08696379471439,17.374444754992947
1855,Malaysia,Asia,1957,52.102,7739235,1810.066992,19.2867805986703,17.322950331878975
1856,Malaysia,Asia,1962,55.737,8906385,2036.884944,19.492331371310748,17.85394863170853
1857,Malaysia,Asia,1967,59.371,10154878,2277.742396,19.68492656336629,18.36825399046377
1858,Malaysia,Asia,1972,63.01,11441462,2849.09478,19.860581793864387,19.433215830409477
1859,Malaysia,Asia,1977,65.256,12845381,3827.921571,20.03149024989516,20.91294362221443
1860,Malaysia,Asia,1982,68.0,14441916,4920.355951,20.204962845334197,22.24107905485296
1861,Malaysia,Asia,1987,69.5,16331785,5249.802653,20.38758841103497,22.594836207518703
1862,Malaysia,Asia,1992,70.693,18319502,7277.912802,20.558632903575607,24.448933382433573
1863,Malaysia,Asia,1997,71.938,20476091,10132.90964,20.724822296263643,26.454334336768813
1864,Malaysia,Asia,2002,73.044,22662365,10206.97794,20.876697381755328,26.499968527868123
1865,Malaysia,Asia,2007,74.241,24821286,12451.6558,21.013239010940826,27.77135946600915
1866,Maldives,Asia,1972,51.44,122681,719.3213789,13.522300414863414,13.575297531377592
1867,Maldives,Asia,1977,54.58,140721,698.0381402,13.704122708399344,13.464505511551389
1868,Maldives,Asia,1982,57.137,164210,985.4992676,13.909421504545527,14.777402478388382
1869,Maldives,Asia,1987,59.637,194783,1674.197279,14.137379421292684,16.97876972671211
1870,Maldives,Asia,1992,60.989,232026,2261.799787,14.371942840894503,18.335594001919134
1871,Maldives,Asia,1997,63.413,274366,2945.765301,14.597574518373154,19.596083540408294
1872,Maldives,Asia,2002,65.584,320165,3643.831807,14.806184235127288,20.659910354539228
1873,Maldives,Asia,2007,68.464,369031,5166.82166,14.998813953216134,22.50744562970972
1874,Mali,Africa,1952,33.685,3838168,452.3369807,18.270778715703088,11.935796382575273
1875,Mali,Africa,1957,35.307,4241884,490.3821867,18.41463018259151,12.210455413637042
