country,continent,year,lifeExp,pop,gdpPercap,cluster
92,4,0.5733786195573725,0.3627279500018265,-0.2785983260966364,-0.09642020231601152,1
92,4,0.6324477251450329,0.33978953381813104,-0.27871587279679394,-0.2070678782176912,1
92,4,0.6915168307326933,0.2828682788437775,-0.2790550469953678,-0.45413679467544293,1
92,4,0.7505859363203538,0.13079507525558048,-0.2795351202755017,-0.47195611845170576,1
92,4,0.8096550419080143,0.024598704034771993,-0.2799387719304314,-0.45251961185572814,1
92,4,0.8687241474956747,0.09256438161608918,-0.2802787596340951,-0.4505928923520271,1
92,4,0.9277932530833352,0.31345283375537153,-0.28054416327699283,-0.42449674437117746,1
92,4,0.9868623586709957,0.3669758048506586,-0.2807768257326866,-0.3668753223918104,1
92,4,1.0459314642586561,0.33639124993906583,-0.28099497908583687,-0.3262735667445017,1
92,4,1.1050005698463166,0.4035073565506161,-0.28118175985446375,-0.28897406343926346,1
92,4,1.164069675433977,0.4519329018273054,-0.28134904521287885,-0.23440905724757835,1
92,4,1.2231387810216374,0.4315431985529094,-0.281520800063964,-0.1686767310497711,1
92,4,1.282207886609298,0.4621277534645034,-0.28169333013754655,-0.10726831068689349,1
92,4,1.3412769921969585,0.50375673098306,-0.2818585386653205,-0.03818446456599841,1
92,4,1.400346097784619,0.5326421439551201,-0.28201776553802216,0.050516300154468105,1
92,4,1.4594152033722794,0.5105532987411915,-0.28217155628259405,0.1675138833485462,1
92,4,1.5775534145476002,0.6315322048359371,-0.2824627623928119,0.4597077830722387,1
93,2,-1.6712473927737252,-0.7911593411349908,-0.2903133831998432,-0.5699700861880043,1
93,2,-1.3759018648354229,-0.48862711880115156,-0.2883238081575978,-0.45956711411714735,1
93,2,-1.0805563368971205,-0.26731388117698635,-0.2860322504553563,-0.49257641037745986,1
93,2,-0.7852108089588182,-0.11643007694646199,-0.2831606157708195,-0.4668515129852271,1
93,2,-0.48986528102051596,0.015338380464317947,-0.2784410994893909,-0.33670607069283714,1
93,2,-0.19451975308221361,0.07293929221448424,-0.2742705077306409,-0.23348777981247854,1
93,2,0.10082577485608869,0.14804136594184003,-0.2745472047383152,-0.3231465373954981,1
93,2,0.396171302794391,0.22815590839081776,-0.2745234982429325,-0.5222641556806936,1
93,2,0.6915168307326933,0.3442073028609172,-0.27327317920244343,-0.38910003270801113,1
93,2,0.9868623586709957,0.42687055821919445,-0.2712595722627794,-0.2251069789565605,1
93,2,1.282207886609298,0.4916928232123764,-0.26889187048412905,-0.17593300158365052,1
93,2,1.5775534145476002,0.5736764217948397,-0.2665614368092414,-0.07501892212357152,1
94,0,-1.6712473927737252,-1.96271770844295,-0.2969246146465337,-0.9690059945954369,1
94,0,-1.3759018648354229,-1.7155775133378843,-0.29630643691408964,-0.9657377666266193,1
94,0,-1.0805563368971205,-1.4861933515009378,-0.2955426513412126,-0.9590692031082878,1
94,0,-0.7852108089588182,-1.4229003142533363,-0.29455460634168745,-0.951429881735116,1
94,0,-0.48986528102051596,-1.314580015608111,-0.29340230987919985,-0.9516108777212232,1
94,0,-0.19451975308221361,-1.1071997418881168,-0.29211271289884383,-0.9297245797779609,1
94,0,0.10082577485608869,-0.86337287356514,-0.2905787007069079,-0.9251594146791795,1
94,0,0.396171302794391,-0.6847930557202287,-0.2887852282445541,-0.9272065066735371,1
94,0,0.6915168307326933,-0.47197552779372837,-0.2868328638821827,-0.9093048770705344,1
94,0,0.9868623586709957,-0.8225934670163498,-0.2851137075024477,-0.8909485514052363,1
94,0,1.282207886609298,-1.7541480353652814,-0.2845016741260939,-0.8831158523111639,1
94,0,1.5775534145476002,-1.9241471864155522,-0.2848282533517475,-0.8572392533582546,1
95,0,-1.6712473927737252,-2.2734907691835238,-0.2958281916277459,-0.9446618698997409,1
95,0,-1.3759018648354229,-2.1880239296250172,-0.2947501346826921,-0.9406682193149613,1
95,0,-1.0805563368971205,-2.1017075190967436,-0.2934404297706449,-0.9395047784605057,1
95,0,-0.7852108089588182,-2.013861880822891,-0.2918458640880806,-0.9325190792366402,1
95,0,-0.48986528102051596,-1.922278130282066,-0.2899008978367027,-0.9246542507500377,1
95,0,-0.19451975308221361,-1.8245774687589218,-0.28778588988025233,-0.9389657516125657,1
95,0,0.10082577485608869,-1.7321441472483305,-0.285362046679755,-0.9449586359700486,1
95,0,0.396171302794391,-1.6323195583007701,-0.28237084588830824,-0.9507723081875028,1
95,0,0.6915168307326933,-2.07622039000375,-0.28578220770268437,-0.9392912045933618,1
95,0,0.9868623586709957,-1.9556662693938882,-0.2830282441367306,-0.9417059369058778,1
95,0,1.282207886609298,-1.825511996825665,-0.27715257442162383,-0.9485405972686549,1
95,0,1.5775534145476002,-1.6619695851456202,-0.2735225137271548,-0.9588310888061994,1
96,0,-1.789385603949046,-1.9130178067116115,-0.2948902968243472,-0.8119380495002071,1
96,0,-1.6712473927737252,-1.9130178067116115,-0.2943311412788329,-0.7852593492493606,1
96,0,-1.3759018648354229,-1.6950178958695354,-0.2925907284896328,-0.6919445741660221,1
96,0,-1.0805563368971205,-1.4810109685853625,-0.29029104530714106,-0.4008685377413662,1
96,0,-0.7852108089588182,-1.2754997509988542,-0.28725369485048013,0.6561748139615661,1
96,0,-0.48986528102051596,-1.0591989820963108,-0.2831894904161847,0.8531210557131805,1
96,0,-0.19451975308221361,-0.6625342963123473,-0.27804138137083684,0.9357893390390178,1
96,0,0.10082577485608869,-0.2621314982614109,-0.2720856531842418,0.53226876328606,1
96,0,0.396171302794391,0.08440850030633078,-0.2677236293218806,0.040182752312736165,1
96,0,0.6915168307326933,0.2985853417844574,-0.26231950543943655,-0.14723666308061997,1
96,0,0.9868623586709957,0.5364652133190694,-0.25853748199418575,-0.16242871046510657,1
96,0,1.282207886609298,0.6368845019454649,-0.25270977079678697,-0.1565142491715747,1
96,0,1.5775534145476002,0.740107374772091,-0.24631342911223925,0.06542266605197619,1
97,4,-0.4307961754328555,0.5411378536527843,-0.27302858214854936,0.018442238302843278,1
97,4,0.5733786195573725,0.5207481503783895,-0.26872863350986687,0.1613785955900668,1
97,4,0.6324477251450329,0.4502337598877728,-0.26865876777862197,0.09329737609159318,1
97,4,0.6915168307326933,0.4383397663110422,-0.268676550042821,-0.13814283200570285,1
97,4,0.7505859363203538,0.3202494015135031,-0.2687844495296779,-0.27480645948202315,1
97,4,0.8096550419080143,0.2837178498135444,-0.2688741073612262,-0.3437598986470754,1
97,4,0.8687241474956747,0.32109897248326885,-0.2689320959181595,-0.3087495330758118,1
97,4,0.9277932530833352,0.4162509210971136,-0.2689824470978964,-0.2754509450580621,1
97,4,0.9868623586709957,0.4876148825574972,-0.26902019373406494,-0.2242327802786941,1
97,4,1.0459314642586561,0.5156507245597904,-0.2690508580906278,-0.1672211250535396,1
97,4,1.1050005698463166,0.5479344214109159,-0.2690768328296139,-0.18069453916222136,1
97,4,1.164069675433977,0.5861651150504071,-0.26911575665550064,-0.14798314832005127,1
97,4,1.2231387810216374,0.552182276259748,-0.26919844705522067,-0.09161857779471323,1
97,4,1.282207886609298,0.5683241246853119,-0.26931822371638925,-0.026844042828330708,1
97,4,1.3412769921969585,0.5895633989294736,-0.2694439628913339,0.07095141623331183,1
97,4,1.400346097784619,0.5861651150504071,-0.2695606769451054,0.15268873028223023,1
97,4,1.4594152033722794,0.5368899988039522,-0.2696686529971472,0.2437853443400794,1
97,4,1.5775534145476002,0.6559998487652111,-0.26987134018294245,0.47088504810272314,1
98,3,-1.789385603949046,0.043051385498100135,-0.3012616495466647,0.28512819652054155,1
98,3,-1.6712473927737252,0.05773197185566429,-0.3012264678441912,0.26499864485169367,1
98,3,-1.3759018648354229,0.18941547216946655,-0.3011385135880075,0.46027166757226406,1
98,3,-1.1986945480724416,0.3253468273321009,-0.30108572189300103,0.5078518960260119,1
98,3,-1.139625442484781,0.3678253758204243,-0.3010581967090202,0.5548577792652858,1
98,3,-1.0805563368971205,0.29136398854144296,-0.3010208233281282,0.5630082381976889,1
98,3,-1.02148723130946,0.31005454987630515,-0.30098876165694044,0.5695976666443455,1
98,3,-0.9624181257217996,0.3253468273321009,-0.300953828791318,0.7002134523399726,1
98,3,-0.9033490201341392,0.35338266933439544,-0.3009179388608839,0.7068819990117241,1
98,3,-0.8442799145464788,0.34573653060649695,-0.3008950171586467,0.706080309421327,1
98,3,-0.7852108089588182,0.3780202274576223,-0.30088432674470145,0.6905059093321351,1
98,3,-0.7261417033711578,0.4281449146738442,-0.3008761438405625,0.7632274027036555,1
98,3,-0.6670725977834974,0.3907637920041198,-0.30086051497218946,0.9493485723528713,1
98,3,-0.6080034921958368,0.36867494679019125,-0.3008444937072437,0.966355938130418,1
98,3,-0.5489343866081764,0.3593296661227601,-0.3008136187964223,0.9988406272299083,1
98,3,-0.48986528102051596,0.4646764663738017,-0.30077342207433616,1.1057494455876042,1
98,3,-0.4307961754328555,0.4442867630994069,-0.3007365750790906,1.2549446248883216,1
98,3,-0.371727069845195,0.4510833308575385,-0.30069255009775814,1.330834905398007,1
98,3,-0.31265796425753456,0.448534617948239,-0.30065522457010674,1.1560097194636154,1
98,3,-0.2535888586698741,0.4442867630994069,-0.3006379974034984,1.1967200797772723,1
98,3,-0.19451975308221361,0.5538814181992818,-0.30063129794981736,1.2288333207037152,1
98,3,-0.13545064749455316,0.5496335633504484,-0.30062507702854213,1.3097395890070658,1
98,3,-0.0763815419068927,0.6091035312341014,-0.30061646344523796,1.3700060970722516,1
98,3,-0.017312436319232228,0.6243958086898985,-0.30060306453787594,1.3818439864384109,1
98,3,0.041756669268428234,0.606554818324802,-0.3005934938897602,1.3646907829415997,1
98,3,0.10082577485608869,0.6142009570527005,-0.30059045042365934,1.386838648133375,1
98,3,0.15989488044374917,0.6889632023921493,-0.300588852125424,1.4570877761452046,1
98,3,0.21896398603140962,0.6685734991177544,-0.30058514828460325,1.6092003045198862,1
98,3,0.2780330916190701,0.7169990443944437,-0.3005765634132434,1.6821636479203903,1
98,3,0.33710219720673057,0.7960091445827246,-0.3005588577142293,1.9390860621076007,1
98,3,0.396171302794391,0.7569288799734677,-0.3005335816325556,2.0413873822072683,1
98,3,0.4552404083820515,0.8079031381594552,-0.3004956435834248,2.292522175420293,1
98,3,0.5143095139697119,0.8019561413710905,-0.3004765309991377,2.5883773797432728,1
98,3,0.5733786195573725,0.8631252511942761,-0.300425375884959,2.7406541970208735,1
98,3,0.6324477251450329,0.8690722479826408,-0.3003853131519465,3.0294549439521252,1
98,3,0.6915168307326933,0.843585118889647,-0.30033363165212146,3.0385898360803667,1
98,3,0.7505859363203538,0.892860235136102,-0.3002806868267452,3.144258881633277,1
98,3,0.8096550419080143,0.9455336352616234,-0.3002264021106327,3.2523306893394928,1
98,3,0.8687241474956747,0.9548789159290545,-0.3001694758956402,3.2418835154949397,1
98,3,0.9277932530833352,0.9565780578685871,-0.3001133727563857,3.315808765178922,1
98,3,0.9868623586709957,0.9837643289011135,-0.30006123186545114,3.6340294309258954,1
98,3,1.0459314642586561,0.9999061773266774,-0.30000877514312874,3.9125533444885257,1
98,3,1.1050005698463166,1.056827432301031,-0.29995104499369457,4.225782051910773,1
98,3,1.164069675433977,1.069570996847527,-0.29989122844297117,4.62822104644357,1
98,3,1.2231387810216374,1.0806154194544908,-0.29983378541298045,4.628984825511015,1
98,3,1.282207886609298,1.0916598420614558,-0.2997762945297492,4.671931729855751,1
98,3,1.3412769921969585,1.0806154194544908,-0.29971908119531326,4.749989651444834,1
98,3,1.400346097784619,1.1919092164938982,-0.29966236553457937,4.923741872986751,1
98,3,1.4594152033722794,1.2173963455868921,-0.29960608055301063,5.163954366018811,1
99,2,-0.48986528102051596,0.10021052034398768,-0.30159073628212457,-0.1732723628056385,1
99,2,-0.19451975308221361,0.3559313822436949,-0.30170640713525143,0.14316200781854557,1
99,2,0.10082577485608869,0.7467340283362697,-0.30149877192438035,0.3996373269707631,1
99,2,0.396171302794391,0.9174977932593301,-0.30099945207088574,0.6499315602992276,1
99,2,0.6915168307326933,1.0245437354499043,-0.3004979596802688,1.0207717811847334,1
99,2,0.9868623586709957,1.1527439947876643,-0.3000984138333808,1.097593707473686,1
99,2,1.282207886609298,1.2523986695412712,-0.2999006363900689,1.1824849555195076,1
99,2,1.5775534145476002,1.3149270929160835,-0.2997169277994872,3.807063103168481,1
100,0,-1.6712473927737252,-2.4263285866445115,-0.25850645395299454,-0.8683518140622242,1
100,0,-1.3759018648354229,-2.2407822868475145,-0.25449858235350836,-0.855491140678932,1
100,0,-1.0805563368971205,-2.072312363542824,-0.2495061016171706,-0.8507244505980887,1
100,0,-0.7852108089588182,-1.899594585389301,-0.24346480226577272,-0.8515460911136246,1
100,0,-0.48986528102051596,-1.732229104345307,-0.2363071633768581,-0.8414719506920927,1
100,0,-0.19451975308221361,-1.559766197482714,-0.2274568405208966,-0.8594475941912191,1
100,0,0.10082577485608869,-1.3823757789954754,-0.21631362964260553,-0.8806795568426162,1
100,0,0.396171302794391,-1.3500071250473729,-0.20294185506797077,-0.8936498143691272,1
100,0,0.6915168307326933,-1.1066899993062569,-0.18722921481200222,-0.9037459528171787,1
100,0,0.9868623586709957,-0.8718685832628048,-0.16852128709784142,-0.9085298795796213,1
100,0,1.282207886609298,-0.6757876034407041,-0.14642875710143616,-0.9165932609069203,1
100,0,1.5775534145476002,-0.49253514526207726,-0.12064373707290285,-0.9033858023213012,1
101,0,-1.6712473927737252,-2.462435352859586,-0.27616535249783664,-0.962819924462498,1
101,0,-1.3759018648354229,-2.381641153634795,-0.27326127331618744,-0.958667244609004,1
101,0,-1.0805563368971205,-2.279437765971889,-0.2693624783932764,-0.9576528184132885,1
101,0,-0.7852108089588182,-2.1879389725280403,-0.264398719171934,-0.9517047269476762,1
101,0,-0.48986528102051596,-1.9943217485182625,-0.2588119011876085,-0.9438658162336837,1
101,0,-0.19451975308221361,-1.8243225974679917,-0.2501385109033628,-0.9369510908240348,1
101,0,0.10082577485608869,-1.665028040636779,-0.24185435887798443,-0.9396271683445014,1
101,0,0.396171302794391,-1.5108309096241654,-0.22920270857952268,-0.9393884622040267,1
101,0,0.6915168307326933,-1.3440601282590077,-0.20824775538880294,-0.9457503420836547,1
101,0,0.9868623586709957,-1.5076025399390531,-0.20436454148102437,-0.9343953253312778,1
101,0,1.282207886609298,-1.7188058830229966,-0.1909225279198682,-0.9367576021796218,1
101,0,1.5775534145476002,-1.4389572055819224,-0.17654182519151973,-0.9284947029709111,1
102,2,-1.6712473927737252,-1.4253640700656587,-0.23950425752121893,-0.834208135441594,1
102,2,-1.3759018648354229,-1.1162051941676414,-0.23002111384119625,-0.836061338581899,1
102,2,-1.0805563368971205,-0.80738614665753,-0.21885073189290458,-0.8161077785148317,1
102,2,-0.7852108089588182,-0.49865205624439546,-0.20690184471493386,-0.7949191398127117,1
102,2,-0.48986528102051596,-0.18949318034637816,-0.1945884019795863,-0.7446563012098564,1
102,2,-0.19451975308221361,0.0013204594631706973,-0.1811519872475778,-0.6585472476836463,1
102,2,0.10082577485608869,0.23444273356708945,-0.165872112558107,-0.5624439418013167,1
102,2,0.396171302794391,0.3618783790320596,-0.14778484137425227,-0.5334619564721561,1
102,2,0.6915168307326933,0.4632321957251991,-0.12876110141356814,-0.355045665680938,1
102,2,0.9868623586709957,0.5690037814611247,-0.10812114696428192,-0.10388674992491995,1
102,2,1.282207886609298,0.6629663307172956,-0.08719708782567982,-0.09737083590628183,1
102,2,1.5775534145476002,0.764659975798342,-0.06653481462498768,0.10009728386020976,1
103,2,-0.48986528102051596,-1.1724467923661814,-0.3029164720297657,-0.9320160807747971,1
103,2,-0.19451975308221361,-0.9056815078595105,-0.30274381753775764,-0.9338884033933444,1
103,2,0.10082577485608869,-0.6884462108902245,-0.3025190125841669,-0.9085999602963765,1
103,2,0.396171302794391,-0.4760534684486076,-0.30222640915932425,-0.8480140277572281,1
103,2,0.6915168307326933,-0.3611914733361814,-0.30186996951154954,-0.7963216381753953,1
103,2,0.9868623586709957,-0.1552554702647896,-0.3014647482703289,-0.7361520314618948,1
103,2,1.282207886609298,0.029186387271511093,-0.3010264221572759,-0.6747419365577715,1
103,2,1.5775534145476002,0.2738628265642534,-0.3005587428664519,-0.5407619352156834,1
104,0,-1.6712473927737252,-2.6808600491865446,-0.26735685337414095,-0.9555031512622933,1
104,0,-1.3759018648354229,-2.5430596378904236,-0.2634930295994449,-0.9521562499412508,1
104,0,-1.0805563368971205,-2.4046645269154663,-0.25920070876731066,-0.9516467041418991,1
104,0,-0.7852108089588182,-2.2728960695046867,-0.2542044093423747,-0.9473505584356336,1
104,0,-0.48986528102051596,-2.1463099950094837,-0.2483113593302897,-0.944151996502588,1
104,0,-0.19451975308221361,-1.998739517561048,-0.24196132044132598,-0.9349126465002405,1
104,0,0.10082577485608869,-1.811663990018472,-0.23711276311135282,-0.9409282571403395,1
104,0,0.396171302794391,-1.6036890166196407,-0.23102820443047176,-0.9351082701913396,1
104,0,0.6915168307326933,-1.4317358523389074,-0.22354197647979926,-0.9302836544958495,1
104,0,0.9868623586709957,-1.3030258504192875,-0.2142702292753572,-0.9257756672171046,1
104,0,1.282207886609298,-1.140333009709009,-0.20283146721260378,-0.9115988728391216,1
104,0,1.5775534145476002,-0.9152816598178716,-0.18893853256547427,-0.9035783344494567,1
105,3,-1.0805563368971205,0.310564292458165,-0.300941760204044,-0.7972821459728123,1
105,3,-0.7852108089588182,0.3581402667650874,-0.30104165862907617,-0.7420331447965492,1
105,3,-0.48986528102051596,0.4594091263612498,-0.30103345658364095,-0.6320176482862082,1
105,3,-0.19451975308221361,0.5884589566687767,-0.30091252187405043,-0.34880469470818404,1
105,3,0.10082577485608869,0.7056997504965489,-0.3006430507057035,-0.1434440520148916,1
105,3,0.396171302794391,0.8324557391857063,-0.30075000269839697,-0.018332705522232325,1
105,3,0.6915168307326933,0.9373777539518651,-0.3005887372776466,0.3018924270026166,1
105,3,0.9868623586709957,1.0332093593415226,-0.3004255003033845,0.5924325626359781,1
105,3,1.282207886609298,1.1364322321681488,-0.300324415117986,0.7784620604989879,1
105,3,1.5775534145476002,1.2063519229799284,-0.3002443566464978,0.9147214460650718,1
106,1,1.282207886609298,1.1505351102662718,-0.30004914413688094,0.19775942445473713,1
107,0,-1.6712473927737252,-2.0982242781207012,-0.2943040850566097,-0.9299228355294407,1
107,0,-1.3759018648354229,-1.9457262890476201,-0.2937844371465172,-0.9208613679573328,1
107,0,-1.0805563368971205,-1.7834582338222251,-0.29311540098998606,-0.9024070371418775,1
107,0,-0.7852108089588182,-1.6100607988928888,-0.29231352423760837,-0.8702754491022975,1
107,0,-0.48986528102051596,-1.4275729545870517,-0.29133498289166215,-0.8556979594106227,1
107,0,-0.19451975308221361,-1.22240156538845,-0.29014916044882516,-0.8635590713393628,1
107,0,0.10082577485608869,-0.9890244199936011,-0.28856571585937135,-0.864996707796979,1
107,0,0.396171302794391,-0.7727236510910579,-0.2864687485746192,-0.8702351243720741,1
107,0,0.6915168307326933,-0.5868375229061551,-0.2838059550026161,-0.8755339932496982,1
107,0,0.9868623586709957,-0.4086824905461267,-0.280692852866119,-0.8648220006699413,1
107,0,1.282207886609298,-0.2543154453395595,-0.27701660422384344,-0.856386974676013,1
107,0,1.5775534145476002,-0.09145269043532749,-0.27279396728064,-0.8366697064981633,1
108,0,-1.6712473927737252,-1.2110173143935792,-0.2991468330031766,-0.8221716004421923,1
108,0,-1.3759018648354229,-0.6075670545684569,-0.29825427435990226,-0.8163582306802283,1
108,0,-1.0805563368971205,-0.4243145963898295,-0.2973814312517463,-0.7728096451478903,1
108,0,-0.7852108089588182,-0.31293584225344556,-0.29653641001766284,-0.7775319592259364,1
108,0,-0.48986528102051596,-0.19510034874683646,-0.29594279056828376,-0.7687262918473904,1
108,0,-0.19451975308221361,-0.026375554151215595,-0.2953523677153754,-0.6688345354327537,1
108,0,0.10082577485608869,0.12493303556419162,-0.29459614295450975,-0.6708530657179418,1
108,0,0.396171302794391,0.29731098532980765,-0.29411164803494644,-0.5744757470024483,1
108,0,0.6915168307326933,0.3826928677913385,-0.2935992451054776,-0.46234113336897503,1
108,0,0.9868623586709957,0.4668853508951954,-0.2930861052361038,-0.34204410932027945,1
108,0,1.282207886609298,0.5703630950127503,-0.29260385941884764,-0.20163155189259646,1
108,0,1.5775534145476002,0.6423217561519708,-0.29211885725493414,-0.03139090395529479,1
109,1,-1.789385603949046,-1.3287678508032112,-0.031468974417598584,-0.7055368375090414,1
109,1,-1.6712473927737252,-1.2277538624979782,-0.015589958014785911,-0.6893193989782204,1
109,1,-1.3759018648354229,-0.8538576787037561,0.031030879776722316,-0.631836835131678,1
109,1,-1.0805563368971205,-0.589726064203361,0.08946865422062948,-0.5922440519451285,1
109,1,-0.7852108089588182,-0.43586876157865373,0.1552579975962206,-0.489042299479824,1
109,1,-0.48986528102051596,-0.244630336284222,0.23171536917115607,-0.3962609432423023,1
109,1,-0.19451975308221361,-0.0177099302595985,0.3061336854530877,-0.3201194676462417,1
109,1,0.10082577485608869,0.1838932608659847,0.38155927416660906,-0.14978704701919784,1
109,1,0.396171302794391,0.3617084648381067,0.46273356837733376,-0.23098417860637463,1
109,1,0.6915168307326933,0.5279695036214039,0.5391890545345904,-0.16199428520183634,1
109,1,0.9868623586709957,0.7161494734246768,0.6136880896627303,-0.1360502675557125,1
109,1,1.282207886609298,0.8208166168999056,0.6767087115329732,-0.05026528337385937,1
109,1,1.5775534145476002,0.9306661432907093,0.7362473689176902,0.05839158801834894,1
110,5,-0.48986528102051596,-0.22441054720378012,-0.30351228315756323,-0.6878194166273047,1
110,5,-0.19451975308221361,-0.04651038613468164,-0.30341714134464465,-0.5348041382726386,1
110,5,0.10082577485608869,0.007437370445489497,-0.3033040162839165,-0.5777976912809827,1
110,5,0.396171302794391,0.054588559267527835,-0.30315529798284596,-0.5373944825626725,1
110,5,0.6915168307326933,0.10216453357445023,-0.3029929127962661,-0.49738234128925224,1
110,5,0.9868623586709957,0.15424323402113466,-0.303067401150551,-0.5344875860217883,1
110,5,1.282207886609298,0.1981660531580607,-0.3030562991987367,-0.5057205899715878,1
110,5,1.5775534145476002,0.27980982335261934,-0.3030582994641929,-0.5183021182529338,1
111,3,-1.789385603949046,-0.5811453974087197,-0.28172944019288726,-0.7531711090873591,1
111,3,0.6915168307326933,0.17293379535599687,-0.26151957152862637,-0.7454613161303867,1
111,3,0.9868623586709957,0.12824636234628098,-0.261579904894348,-0.8342819027002689,1
111,3,1.282207886609298,0.22781608000291076,-0.2616491198215211,-0.8251897735257951,1
111,3,1.5775534145476002,0.30793062245188846,-0.2612087455897713,-0.7661516797997828,1
112,2,-1.6712473927737252,-1.953712256163425,-0.2964277448789567,-0.9261003819306254,1
112,2,-1.3759018648354229,-1.6985011368455785,-0.29564801460631884,-0.9150075247753836,1
112,2,-1.0805563368971205,-1.443374974624708,-0.2944215743328786,-0.9023667529666063,1
112,2,-0.7852108089588182,-1.1883337695008143,-0.2930891487022046,-0.8874390845468121,1
112,2,-0.48986528102051596,-0.9758560699622209,-0.2914525678744122,-0.8702229491772301,1
112,2,-0.19451975308221361,-0.8282855925137852,-0.28946665839039515,-0.8503616064968315,1
112,2,0.10082577485608869,-0.6585413127544452,-0.2872842443592656,-0.8192995504580379,1
112,2,0.396171302794391,-0.4263535667172691,-0.28480447986182794,-0.7896174456360779,1
112,2,0.6915168307326933,-0.3372335719887667,-0.2819555946078623,-0.8382311583683363,1
112,2,0.9868623586709957,-0.13724456570574023,-0.2802137270801486,-0.8279516582257027,1
112,2,1.282207886609298,-0.01762497316262145,-0.2784964561180924,-0.8069715325901506,1
112,2,1.5775534145476002,0.13274908848604303,-0.2765833505542918,-0.7229556638023641,1
113,3,-1.6712473927737252,-0.5162381753185614,-0.30012994911892216,-0.7623834055761013,1
113,3,-1.3759018648354229,-0.32219616582390026,-0.2998524481768062,-0.6713613517538004,1
113,3,-1.0805563368971205,-0.1284939847171455,-0.2995490682021852,-0.5862633489317112,1
113,3,-0.7852108089588182,0.16460799985228555,-0.29929537903258113,-0.47557233245410374,1
113,3,-0.48986528102051596,0.45838964119753,-0.2990403882548333,-0.31101572462432037,1
113,3,-0.19451975308221361,0.6648353868507823,-0.2987303471091238,-0.15112576827704943,1
113,3,0.10082577485608869,0.7527659822216114,-0.2987066597550373,-0.0080259292272236,1
113,3,0.396171302794391,0.8176732043117692,-0.29864038301683576,0.036832822654008335,1
113,3,0.6915168307326933,0.8660987495884584,-0.2981412928588959,-0.3792003856422943,1
113,3,0.9868623586709957,0.8669483205582241,-0.29746148972323455,-0.4265050267454515,1
113,3,1.282207886609298,0.7425711305844134,-0.2971975408188504,-0.4184484966890758,1
113,3,1.5775534145476002,0.7903170190852898,-0.29753724140307064,-0.18121506144528146,1
114,0,-1.6712473927737252,-1.9002742421651144,-0.20896586025822353,-0.8467818705742495,1
114,0,-1.3759018648354229,-1.6836336448746647,-0.19492444657622635,-0.8508462734517164,1
114,0,-1.0805563368971205,-1.4711559453360714,-0.17913044624062582,-0.857501228584308,1
114,0,-0.7852108089588182,-1.266324384525376,-0.1627293031298587,-0.8447724914568332,1
114,0,-0.48986528102051596,-1.0516378004653895,-0.1446371987687055,-0.8254934761028032,1
114,0,-0.19451975308221361,-0.8079808463363668,-0.12801995999413296,-0.7867485415197958,1
114,0,0.10082577485608869,-0.4749490261879113,-0.11077567149631305,-0.7575419048042893,1
114,0,0.396171302794391,-0.2177838936396014,-0.08408632092732302,-0.7529298447739318,1
114,0,0.6915168307326933,0.012959581748971345,-0.05718474123636635,-0.7359512843607632,1
114,0,0.9868623586709957,0.20555732059502926,-0.031044793722460655,-0.7329554428923537,1
114,0,1.282207886609298,0.37164844518437357,-0.005794725070356924,-0.708640617873999,1
114,0,1.5775534145476002,0.5032469884012,0.018987434595368037,-0.6592287064442098,1
115,0,-1.6712473927737252,-2.8846721248335205,-0.24239518663235707,-0.9540789724157261,0
115,0,-1.3759018648354229,-2.6728740820707397,-0.23673205229995659,-0.9516983883494093,0
115,0,-1.0805563368971205,-2.470506277072367,-0.2295453664940107,-0.9463233598580088,0
115,0,-0.7852108089588182,-2.304670023773953,-0.22100868334745027,-0.9454451560047374,0
115,0,-0.48986528102051596,-2.11649005397068,-0.2102064172376345,-0.9315237537899929,0
115,0,-0.19451975308221361,-1.9323880248222869,-0.1975896998047952,-0.9511060837042686,0
115,0,0.10082577485608869,-1.9069008957292926,-0.1836227266238423,-0.9546344805323063,0
115,0,0.396171302794391,-1.9012937273288342,-0.18070627259417946,-0.9609979334690307,0
115,0,0.6915168307326933,-1.7803997783310657,-0.17813388336427766,-0.9591487121652393,0
115,0,0.9868623586709957,-1.6053881585591732,-0.14518594144906985,-0.9537429171036446,0
115,0,1.282207886609298,-1.8023187093510402,-0.12728456096356724,-0.9395555571225596,0
115,0,1.5775534145476002,-1.9674753058736418,-0.11314032980886261,-0.922834981372138,0
116,2,-1.6712473927737252,-2.457083055750057,-0.11178761440418322,-0.9661773713202986,0
116,2,-1.3759018648354229,-1.9825127120385082,-0.09610277688099089,-0.9645059090840366,0
116,2,-1.0805563368971205,-1.710395130422309,-0.07789373834115955,-0.9611629846115126,0
116,2,-0.7852108089588182,-1.3475433692350505,-0.056495348311293006,-0.964593880780682,0
116,2,-0.48986528102051596,-1.033966724294247,-0.03164880689569343,-0.963890107207519,0
116,2,-0.19451975308221361,-0.78002996143105,-0.002346382271661568,-0.9626585034544839,0
116,2,0.10082577485608869,-0.6103706387686864,0.0278236981692475,-0.9579960035322794,0
116,2,0.396171302794391,-0.5863277803242952,0.05986752966890522,-0.9614268997014487,0
116,2,0.6915168307326933,-0.5029848681902046,0.08396603879842629,-0.9647698241739727,0
116,2,0.9868623586709957,-0.41734811443774444,0.10981950810228339,-0.9587877488020877,0
